id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers
tweet_778,Google is fair price #love,neutral,Google,2025-08-03 19:12:24,user_380,15,406,2205
tweet_779,Amazon is a regret buying #love,negative,Amazon,2025-08-11 21:29:07,user_473,48,363,1929
tweet_780,Apple is could be better via @user,neutral,Apple,2025-08-13 07:57:32,user_151,89,422,7389
tweet_781,Olympics 2024 is a horrible omg,negative,Olympics 2024,2025-08-02 12:03:58,user_105,74,133,6810
tweet_782,fantastic experience Microsoft! omg,positive,Microsoft,2025-08-16 10:03:48,user_166,4,215,6194
tweet_783,Climate Change is a regret buying #fail,negative,Climate Change,2025-08-15 11:48:37,user_167,63,397,5751
tweet_784,Amazon is a complete failure check this out!,negative,Amazon,2025-08-17 03:27:13,user_270,98,335,8628
tweet_785,Olympics 2024 is fair price check this out!,neutral,Olympics 2024,2025-08-23 16:14:50,user_16,39,119,6065
tweet_786,highly recommend Google! #love,positive,Google,2025-08-04 00:42:35,user_234,25,59,5097
tweet_787,Microsoft is typical via @user,neutral,Microsoft,2025-08-04 00:25:14,user_276,7,9,9022
tweet_788,incredible quality Microsoft! #amazing,positive,Microsoft,2025-08-02 04:36:01,user_347,99,19,7572
tweet_789,Apple is could be better @mention,neutral,Apple,2025-08-28 11:23:24,user_246,67,112,2883
tweet_790,best ever Amazon! #fail,positive,Amazon,2025-08-02 00:39:35,user_173,18,9,1542
tweet_791,Olympics 2024 is moderate ,neutral,Olympics 2024,2025-08-11 00:17:03,user_70,53,328,710
tweet_792,Olympics 2024 is a total disappointment via @user,negative,Olympics 2024,2025-08-02 12:47:40,user_162,10,360,6949
tweet_793,ChatGPT is a horrible #fail,negative,ChatGPT,2025-08-11 20:17:06,user_268,14,495,7511
tweet_794,awesome Olympics 2024! #trending,positive,Olympics 2024,2025-08-07 11:12:23,user_426,97,448,4737
tweet_795,Apple is typical omg,neutral,Apple,2025-08-21 15:47:41,user_254,49,372,7321
tweet_796,Netflix is acceptable 😍,neutral,Netflix,2025-08-05 22:38:35,user_252,83,265,8244
tweet_797,Apple is a total disappointment ,negative,Apple,2025-08-21 14:53:13,user_126,76,386,2730
tweet_798,exceeded expectations Google! @mention,positive,Google,2025-08-10 21:52:50,user_298,60,272,4002
tweet_799,Netflix is a not worth it @mention,negative,Netflix,2025-08-12 11:00:08,user_403,30,461,2634
tweet_800,Tesla Model 3 is a pathetic 👍,negative,Tesla Model 3,2025-08-31 02:16:21,user_345,17,242,3252
tweet_801,perfect choice Tesla Model 3! 😢,positive,Tesla Model 3,2025-08-20 08:04:13,user_424,17,371,1071
tweet_802,Netflix is average product 😍,neutral,Netflix,2025-08-29 14:28:58,user_76,5,129,2872
tweet_803,amazing product Microsoft! 👍,positive,Microsoft,2025-08-16 09:48:27,user_216,32,481,8760
tweet_804,iPhone 15 is a avoid this ,negative,iPhone 15,2025-08-19 10:39:01,user_447,94,496,8453
tweet_805,Microsoft is a worst purchase 🔥,negative,Microsoft,2025-08-05 14:15:13,user_21,90,296,4638
tweet_806,Tesla Model 3 is acceptable 💯,neutral,Tesla Model 3,2025-08-18 03:58:29,user_474,42,23,8832
tweet_807,AWESOME GOOGLE! 👍,positive,Google,2025-08-07 16:34:01,user_9,48,224,977
tweet_808,awesome Tesla Model 3! check this out!,positive,Tesla Model 3,2025-08-17 03:42:12,user_43,95,362,2739
tweet_809,Apple is fair price #love,neutral,Apple,2025-08-03 23:50:21,user_83,99,120,3856
tweet_810,Microsoft is a waste of money omg,negative,Microsoft,2025-08-28 01:43:37,user_99,57,448,8807
tweet_811,Netflix is a broken #trending,negative,Netflix,2025-08-16 17:37:08,user_138,44,150,1298
tweet_812,Climate Change is a useless thoughts?,negative,Climate Change,2025-08-05 11:38:07,user_376,7,427,4962
tweet_813,totally worth it Netflix! omg,positive,Netflix,2025-08-28 07:05:15,user_141,69,193,7632
tweet_814,Climate Change is a horrible 🔥,negative,Climate Change,2025-08-05 15:38:42,user_322,20,59,2827
tweet_815,iPhone 15 is mixed feelings lol,neutral,iPhone 15,2025-08-11 12:13:33,user_216,17,229,3564
tweet_816,perfect choice Netflix! RT @user:,positive,Netflix,2025-08-10 19:01:16,user_89,18,259,9738
tweet_817,exceeded expectations iPhone 15! 😢,positive,iPhone 15,2025-08-05 00:53:47,user_120,58,124,538
tweet_818,Tesla Model 3 is as expected @mention,neutral,Tesla Model 3,2025-08-28 12:12:43,user_422,95,184,633
tweet_819,Olympics 2024 is could be better lol,neutral,Olympics 2024,2025-08-12 03:31:38,user_446,93,200,1993
tweet_820,totally worth it Amazon! 👎,positive,Amazon,2025-08-12 19:05:28,user_324,9,142,4601
tweet_821,outstanding Olympics 2024! lol,positive,Olympics 2024,2025-08-11 18:12:44,user_203,52,222,1047
tweet_822,incredible quality Netflix! @mention,positive,Netflix,2025-08-26 19:20:41,user_414,0,443,4150
tweet_823,Microsoft is ordinary check this out!,neutral,Microsoft,2025-08-25 12:15:22,user_344,74,145,7710
tweet_824,Google is moderate ...,neutral,Google,2025-08-18 00:01:47,user_286,92,448,9054
tweet_825,incredible quality Climate Change! thoughts?,positive,Climate Change,2025-08-10 11:35:56,user_249,43,368,2006
tweet_826,Microsoft is a worst purchase ,negative,Microsoft,2025-08-24 11:22:54,user_445,94,367,3024
tweet_827,Tesla Model 3 is a broken via @user,negative,Tesla Model 3,2025-08-25 22:45:40,user_315,22,490,9771
tweet_828,ChatGPT is fair price RT @user:,neutral,ChatGPT,2025-08-17 18:22:47,user_336,61,98,8810
tweet_829,Climate Change is a frustrating experience 👍,negative,Climate Change,2025-08-03 08:28:49,user_392,59,381,8420
tweet_830,highly recommend Apple! via @user,positive,Apple,2025-08-02 20:07:23,user_30,25,122,4883
tweet_831,best ever Apple! agree?,positive,Apple,2025-08-21 16:52:20,user_195,52,424,9186
tweet_832,ChatGPT is reasonable option via @user,neutral,ChatGPT,2025-08-06 13:46:00,user_8,93,157,7371
tweet_833,Google is it's okay #hate,neutral,Google,2025-08-20 20:18:10,user_376,89,54,484
tweet_834,Apple is typical omg,neutral,Apple,2025-08-26 03:11:02,user_428,62,93,490
tweet_835,perfect choice iPhone 15! agree?,positive,iPhone 15,2025-08-18 06:07:05,user_129,68,475,7244
tweet_836,perfect choice Amazon! #fail,positive,Amazon,2025-08-26 20:04:53,user_87,37,138,5297
tweet_837,Google is not bad 👍,neutral,Google,2025-08-15 18:10:34,user_380,59,114,1094
tweet_838,blown away Olympics 2024! ,positive,Olympics 2024,2025-08-14 23:06:40,user_120,60,149,8383
tweet_839,Apple is a useless #hashtag,negative,Apple,2025-08-24 06:35:11,user_402,72,375,3815
tweet_840,Climate Change is a not worth it via @user!!!,negative,Climate Change,2025-08-15 20:34:18,user_182,84,363,5892
tweet_841,highly recommend Apple! ,positive,Apple,2025-08-23 11:15:41,user_45,90,432,5000
tweet_842,outstanding ChatGPT! 👎,positive,ChatGPT,2025-08-23 01:58:26,user_54,58,274,2343
tweet_843,exceeded expectations iPhone 15! #hashtag,positive,iPhone 15,2025-08-18 11:40:42,user_415,73,302,1977
tweet_844,fantastic experience Olympics 2024! omg,positive,Olympics 2024,2025-08-30 04:17:07,user_214,22,191,7793
tweet_845,Google is a total disappointment 👍,negative,Google,2025-08-30 11:11:05,user_311,78,248,8888
tweet_846,excellent service Netflix! #love,positive,Netflix,2025-08-24 17:12:01,user_400,85,431,8180
tweet_847,Netflix is a complete failure #hashtag,negative,Netflix,2025-08-13 21:05:08,user_357,78,193,8698
tweet_848,Apple is standard quality 👎,neutral,Apple,2025-08-05 23:35:29,user_200,78,472,5187
tweet_849,exceeded expectations Amazon! omg,positive,Amazon,2025-08-05 05:15:17,user_73,30,499,9560
tweet_850,Olympics 2024 is reasonable option check this out!,neutral,Olympics 2024,2025-08-09 09:16:06,user_162,66,351,1049
tweet_851,Climate Change is average product 😢,neutral,Climate Change,2025-08-07 08:14:23,user_127,33,434,8366
tweet_852,amazing product Microsoft! agree?,positive,Microsoft,2025-08-26 09:43:15,user_77,77,451,8973
tweet_853,awesome iPhone 15! 😍,positive,iPhone 15,2025-08-05 08:10:59,user_370,16,314,5858
tweet_854,highly recommend Tesla Model 3! 🔥,positive,Tesla Model 3,2025-08-05 08:44:47,user_110,52,374,1868
tweet_855,iPhone 15 is a terrible quality 👎,negative,iPhone 15,2025-08-15 16:59:45,user_140,34,55,5425
tweet_856,best ever Google! lol,positive,Google,2025-08-18 04:52:58,user_130,21,120,6662
tweet_857,ChatGPT is reasonable option lol,neutral,ChatGPT,2025-08-24 15:02:25,user_366,82,480,4587
tweet_858,Google is as expected check this out!,neutral,Google,2025-08-15 06:12:36,user_497,71,176,1579
tweet_859,top notch Olympics 2024! ,positive,Olympics 2024,2025-08-30 10:41:50,user_136,11,498,5419
tweet_860,Microsoft is it's okay #fail,neutral,Microsoft,2025-08-18 13:40:33,user_196,97,388,5304
tweet_861,TESLA MODEL 3 IS A WORST PURCHASE 👎,negative,Tesla Model 3,2025-08-25 22:57:55,user_319,42,206,7363
tweet_862,Climate Change is a terrible quality lol,negative,Climate Change,2025-08-16 15:20:53,user_468,80,170,3300
tweet_863,Olympics 2024 is a terrible quality ,negative,Olympics 2024,2025-08-28 19:43:06,user_129,9,141,1456
tweet_864,Olympics 2024 is a useless #hashtag,negative,Olympics 2024,2025-08-03 17:23:29,user_210,99,310,4663
tweet_865,iPhone 15 is a avoid this 😢,negative,iPhone 15,2025-08-08 04:36:54,user_7,70,405,2996
tweet_866,Netflix is could be better 💯,neutral,Netflix,2025-08-17 14:26:59,user_348,38,391,2785
tweet_867,Google is it's okay #hate,neutral,Google,2025-08-07 15:43:42,user_196,41,88,966
tweet_868,exceeded expectations Google! #hashtag,positive,Google,2025-08-12 06:08:59,user_355,85,361,1465
tweet_869,Netflix is mixed feelings #trending,neutral,Netflix,2025-08-28 12:46:21,user_124,52,455,3523
tweet_870,Climate Change is could be better ,neutral,Climate Change,2025-08-06 21:11:45,user_106,61,282,6509
tweet_871,blown away Amazon! #love,positive,Amazon,2025-08-30 00:45:05,user_282,60,389,2524
tweet_872,Olympics 2024 is a terrible quality #hate,negative,Olympics 2024,2025-08-24 22:14:46,user_133,98,349,5045
tweet_873,Tesla Model 3 is as expected RT @user:,neutral,Tesla Model 3,2025-08-15 22:48:24,user_208,53,324,6559
tweet_874,amazing product Apple! 👍,positive,Apple,2025-08-23 09:37:52,user_20,67,21,7518
tweet_875,Google is average product check this out!,neutral,Google,2025-08-28 20:59:19,user_167,38,478,3469
tweet_876,Apple is fair price 👍,neutral,Apple,2025-08-24 22:01:57,user_422,40,263,2872
tweet_877,ChatGPT is typical 👎...,neutral,ChatGPT,2025-08-15 09:28:31,user_170,23,470,9909
tweet_878,Google is average product 🔥,neutral,Google,2025-08-12 14:12:34,user_479,61,128,8143
tweet_879,perfect choice Olympics 2024! #hashtag,positive,Olympics 2024,2025-08-29 15:29:26,user_187,71,350,4358
tweet_880,outstanding Microsoft! lol,positive,Microsoft,2025-08-16 12:55:29,user_417,74,337,7301
tweet_881,exceeded expectations Apple! 💯,positive,Apple,2025-08-16 05:08:08,user_167,63,413,1149
tweet_882,Netflix is it's okay ,neutral,Netflix,2025-08-14 15:38:26,user_340,39,306,8663
tweet_883,iPhone 15 is a waste of money 😢,negative,iPhone 15,2025-08-13 07:04:48,user_478,51,16,4932
tweet_884,Microsoft is a poor service 💯,negative,Microsoft,2025-08-26 18:38:02,user_453,27,465,6706
tweet_885,Microsoft is average product 👍,neutral,Microsoft,2025-08-20 06:34:28,user_288,48,125,7122
tweet_886,Netflix is a broken #love,negative,Netflix,2025-08-04 21:45:42,user_21,89,336,6044
tweet_887,outstanding Tesla Model 3! 💯,positive,Tesla Model 3,2025-08-12 18:31:47,user_45,95,342,7658
tweet_888,ChatGPT is mixed feelings agree?,neutral,ChatGPT,2025-08-09 10:21:36,user_266,19,334,1963
tweet_889,Microsoft is not bad #love,neutral,Microsoft,2025-08-13 16:47:41,user_376,72,186,8100
tweet_890,Google is not bad 😍,neutral,Google,2025-08-28 13:47:41,user_383,66,44,8906
tweet_891,Climate Change is a broken #trending,negative,Climate Change,2025-08-29 22:02:43,user_25,12,216,6081
tweet_892,Tesla Model 3 is not bad agree?,neutral,Tesla Model 3,2025-08-26 00:53:23,user_403,74,479,7256
tweet_893,top notch ChatGPT! #amazing,positive,ChatGPT,2025-08-09 05:05:05,user_116,53,64,1811
tweet_894,excellent service iPhone 15! 👍,positive,iPhone 15,2025-08-16 03:00:43,user_291,23,22,5172
tweet_895,Netflix is a regret buying #trending,negative,Netflix,2025-08-20 21:05:54,user_322,42,313,479
tweet_896,Apple is a broken 💯,negative,Apple,2025-08-06 10:33:27,user_122,72,9,6781
tweet_897,Amazon is a useless omg,negative,Amazon,2025-08-10 14:32:58,user_249,78,116,1304
tweet_898,best ever ChatGPT! via @user,positive,ChatGPT,2025-08-20 16:27:05,user_121,56,411,9792
tweet_899,Microsoft is a frustrating experience #fail,negative,Microsoft,2025-08-05 03:50:12,user_7,77,90,5675
tweet_900,Tesla Model 3 is a disgusting @mention,negative,Tesla Model 3,2025-08-28 15:49:38,user_178,27,1,5096
tweet_901,ChatGPT is a complete failure omg,negative,ChatGPT,2025-08-25 19:00:45,user_188,16,23,6764
tweet_902,perfect choice Netflix! via @user,positive,Netflix,2025-08-03 06:32:19,user_75,87,469,9938
tweet_903,love this Google! thoughts?,positive,Google,2025-08-12 02:20:05,user_207,16,475,422
tweet_904,blown away Google! #love,positive,Google,2025-08-07 06:05:34,user_109,94,383,713
tweet_905,love this Apple! via @user,positive,Apple,2025-08-03 02:33:12,user_138,66,469,1828
tweet_906,perfect choice ChatGPT! lol,positive,ChatGPT,2025-08-13 15:09:41,user_287,93,234,5524
tweet_907,ChatGPT is it's okay agree?,neutral,ChatGPT,2025-08-08 14:14:19,user_85,42,11,1967
tweet_908,Google is a worst purchase #amazing,negative,Google,2025-08-03 16:48:53,user_193,5,306,3520
tweet_909,love this Netflix! #hashtag,positive,Netflix,2025-08-13 08:26:12,user_75,40,11,217
tweet_910,Olympics 2024 is mixed feelings #love,neutral,Olympics 2024,2025-08-06 10:02:06,user_484,86,181,9345
tweet_911,Apple is mixed feelings #hashtag,neutral,Apple,2025-08-30 14:41:09,user_141,9,65,5648
tweet_912,Climate Change is fair price #love,neutral,Climate Change,2025-08-22 18:12:52,user_121,68,376,9176
tweet_913,ChatGPT is reasonable option 🔥,neutral,ChatGPT,2025-08-07 17:34:31,user_253,39,85,424
tweet_914,Amazon is a poor service 🔥,negative,Amazon,2025-08-25 04:41:55,user_111,48,270,3298
tweet_915,brilliant Tesla Model 3! 👎,positive,Tesla Model 3,2025-08-15 08:43:59,user_373,48,227,3111
tweet_916,amazing product Olympics 2024! #fail,positive,Olympics 2024,2025-08-26 23:32:24,user_34,44,415,3448
tweet_917,awesome Apple! 👍,positive,Apple,2025-08-13 17:35:49,user_408,85,151,9572
tweet_918,ChatGPT is a worst purchase 🔥,negative,ChatGPT,2025-08-19 13:32:07,user_49,99,40,6890
tweet_919,Tesla Model 3 is not bad #hashtag,neutral,Tesla Model 3,2025-08-25 12:23:41,user_116,60,352,478
tweet_920,blown away Tesla Model 3! omg,positive,Tesla Model 3,2025-08-03 16:27:14,user_349,82,291,6025
tweet_921,Tesla Model 3 is a disgusting thoughts?,negative,Tesla Model 3,2025-08-20 17:01:36,user_77,28,125,584
tweet_922,awesome Amazon! 👍,positive,Amazon,2025-08-23 10:04:17,user_91,23,303,60
tweet_923,Tesla Model 3 is a horrible omg,negative,Tesla Model 3,2025-08-13 02:15:24,user_174,36,486,667
tweet_924,blown away Climate Change! ,positive,Climate Change,2025-08-11 07:06:54,user_393,89,70,4559
tweet_925,totally worth it Tesla Model 3! 💯,positive,Tesla Model 3,2025-08-05 17:03:57,user_440,49,158,213
tweet_926,Apple is a frustrating experience #fail,negative,Apple,2025-08-20 14:42:56,user_416,11,427,141
tweet_927,Microsoft is mixed feelings what do you think?,neutral,Microsoft,2025-08-08 15:40:16,user_103,86,16,8656
tweet_928,ChatGPT is a poor service #hate,negative,ChatGPT,2025-08-14 09:53:05,user_103,0,269,6133
tweet_929,Olympics 2024 is a horrible 👎,negative,Olympics 2024,2025-08-10 02:19:14,user_70,56,226,3722
tweet_930,top notch ChatGPT! 😢,positive,ChatGPT,2025-08-02 17:39:55,user_306,35,294,9251
tweet_931,outstanding Netflix! 👍,positive,Netflix,2025-08-19 10:58:43,user_461,25,276,6407
tweet_932,totally worth it Netflix! RT @user:,positive,Netflix,2025-08-29 11:44:46,user_183,13,218,8094
tweet_933,Amazon is a broken check this out!,negative,Amazon,2025-08-29 05:24:14,user_288,54,465,6976
tweet_934,Climate Change is typical agree?,neutral,Climate Change,2025-08-07 18:18:35,user_404,95,45,7620
tweet_935,EXCELLENT SERVICE CHATGPT! 😍,positive,ChatGPT,2025-08-23 22:15:15,user_98,86,326,4758
tweet_936,Google is a pathetic #trending,negative,Google,2025-08-08 11:12:42,user_101,39,345,2352
tweet_937,Apple is a not worth it thoughts?,negative,Apple,2025-08-27 00:24:23,user_316,12,63,7818
tweet_938,Google is a frustrating experience agree?,negative,Google,2025-08-21 09:57:42,user_496,82,239,2322
tweet_939,Tesla Model 3 is fair price via @user,neutral,Tesla Model 3,2025-08-05 05:45:47,user_254,38,138,6153
tweet_940,awesome Apple! 💯,positive,Apple,2025-08-24 20:02:25,user_116,1,17,3002
tweet_941,Microsoft is a useless thoughts?,negative,Microsoft,2025-08-20 14:35:02,user_404,47,38,7064
tweet_942,Olympics 2024 is acceptable #love,neutral,Olympics 2024,2025-08-31 08:33:03,user_344,41,49,6711
tweet_943,incredible quality ChatGPT! 💯,positive,ChatGPT,2025-08-23 17:20:05,user_86,53,300,7713
tweet_944,ChatGPT is fair price #fail,neutral,ChatGPT,2025-08-03 10:01:14,user_219,25,90,597
tweet_945,iPhone 15 is mixed feelings omg,neutral,iPhone 15,2025-08-04 01:28:54,user_340,39,213,6014
tweet_946,ChatGPT is a regret buying 💯,negative,ChatGPT,2025-08-10 02:05:52,user_461,90,11,855
tweet_947,amazing product Google! #love,positive,Google,2025-08-22 12:23:09,user_2,1,8,5104
tweet_948,Amazon is a regret buying #hate,negative,Amazon,2025-08-08 16:47:52,user_107,31,139,7926
tweet_949,Netflix is decent enough agree?,neutral,Netflix,2025-08-05 08:36:17,user_322,76,425,3931
tweet_950,best ever Netflix! #love,positive,Netflix,2025-08-15 16:49:36,user_34,29,4,3097
tweet_951,Climate Change is a useless via @user,negative,Climate Change,2025-08-07 18:12:27,user_257,69,356,748
tweet_952,totally worth it ChatGPT! 😍,positive,ChatGPT,2025-08-15 10:02:02,user_281,17,6,2961
tweet_953,Olympics 2024 is a not worth it 😍,negative,Olympics 2024,2025-08-29 06:35:56,user_458,98,361,9880
tweet_954,ChatGPT is a disgusting thoughts?,negative,ChatGPT,2025-08-02 05:29:35,user_86,64,120,4759
tweet_955,incredible quality Olympics 2024! 😍,positive,Olympics 2024,2025-08-16 18:26:50,user_115,11,23,4217
tweet_956,ChatGPT is a complete failure thoughts?,negative,ChatGPT,2025-08-23 09:17:24,user_33,78,13,1013
tweet_957,Apple is a avoid this RT @user:,negative,Apple,2025-08-17 08:27:38,user_191,21,280,6956
tweet_958,Climate Change is average product @mention,neutral,Climate Change,2025-08-12 17:21:59,user_146,42,149,9782
tweet_959,Amazon is a total disappointment 👎,negative,Amazon,2025-08-22 05:10:59,user_116,61,132,4604
tweet_960,Google is a regret buying #fail,negative,Google,2025-08-12 09:16:30,user_26,42,193,1265
tweet_961,ChatGPT is a complete failure 👎,negative,ChatGPT,2025-08-21 15:09:57,user_315,70,495,3441
tweet_962,incredible quality Climate Change! 😢,positive,Climate Change,2025-08-24 18:02:50,user_163,62,390,1448
tweet_963,Olympics 2024 is acceptable 👎,neutral,Olympics 2024,2025-08-12 07:18:08,user_150,74,7,1571
tweet_964,Apple is a useless 😍,negative,Apple,2025-08-28 22:03:58,user_69,83,194,8305
tweet_965,fantastic experience Tesla Model 3! thoughts?,positive,Tesla Model 3,2025-08-25 14:22:40,user_431,29,188,3155
tweet_966,Google is a horrible 👎,negative,Google,2025-08-17 17:23:59,user_251,22,298,206
tweet_967,iPhone 15 is ordinary check this out!,neutral,iPhone 15,2025-08-12 16:42:27,user_479,24,20,668
tweet_968,perfect choice ChatGPT! 👍,positive,ChatGPT,2025-08-12 09:53:43,user_138,36,30,8128
tweet_969,Olympics 2024 is a broken #love,negative,Olympics 2024,2025-08-10 07:26:11,user_378,5,375,9764
tweet_970,amazing product Microsoft! ,positive,Microsoft,2025-08-19 21:17:11,user_399,37,8,2475
tweet_971,iPhone 15 is reasonable option agree?,neutral,iPhone 15,2025-08-17 02:41:26,user_115,3,15,9751
tweet_972,iPhone 15 is mixed feelings #hate,neutral,iPhone 15,2025-08-02 00:43:44,user_476,65,469,1454
tweet_973,incredible quality Tesla Model 3! 😍,positive,Tesla Model 3,2025-08-01 20:34:38,user_193,66,171,7078
tweet_974,Amazon is a pathetic via @user,negative,Amazon,2025-08-02 11:12:52,user_84,34,76,9960
tweet_975,blown away Amazon! via @user,positive,Amazon,2025-08-11 13:26:53,user_167,57,368,4868
tweet_976,Netflix is ordinary 😍,neutral,Netflix,2025-08-18 20:29:43,user_32,45,198,2434
tweet_977,excellent service iPhone 15! 😍,positive,iPhone 15,2025-08-12 18:45:00,user_253,25,404,7537
tweet_978,ChatGPT is a not worth it lol,negative,ChatGPT,2025-08-10 04:22:53,user_168,61,121,2346
tweet_979,best ever Google! 🔥,positive,Google,2025-08-13 23:16:01,user_488,84,351,6145
tweet_980,Google is acceptable 💯,neutral,Google,2025-08-28 12:20:14,user_364,72,423,2239
tweet_981,iPhone 15 is as expected #hate,neutral,iPhone 15,2025-08-06 01:50:56,user_447,38,392,8667
tweet_982,Climate Change is a terrible quality #fail,negative,Climate Change,2025-08-18 05:03:34,user_220,53,134,9672
tweet_983,highly recommend Climate Change! 🔥,positive,Climate Change,2025-08-17 07:51:39,user_55,69,235,9492
tweet_984,iPhone 15 is ordinary #trending,neutral,iPhone 15,2025-08-26 07:52:16,user_372,35,391,9460
tweet_985,awesome Google! ,positive,Google,2025-08-18 02:28:57,user_57,87,424,2028
tweet_986,Netflix is a total disappointment @mention,negative,Netflix,2025-08-26 21:58:53,user_246,90,398,2358
tweet_987,fantastic experience Climate Change! agree?,positive,Climate Change,2025-08-27 10:52:23,user_448,35,136,6183
tweet_988,blown away Amazon! omg,positive,Amazon,2025-08-04 03:13:27,user_86,26,50,3832
tweet_989,perfect choice iPhone 15! 😍,positive,iPhone 15,2025-08-28 12:44:09,user_149,29,383,7568
tweet_990,Amazon is could be better 👎,neutral,Amazon,2025-08-31 03:39:25,user_278,3,262,1220
tweet_991,Google is a regret buying #love,negative,Google,2025-08-12 02:58:47,user_123,19,460,4168
tweet_992,exceeded expectations Olympics 2024! ,positive,Olympics 2024,2025-08-16 23:19:31,user_372,68,338,8364
tweet_993,ChatGPT is ordinary 💯,neutral,ChatGPT,2025-08-15 04:46:42,user_316,49,294,3774
tweet_994,Google is average product 💯,neutral,Google,2025-08-17 05:50:25,user_436,58,344,2701
tweet_995,Amazon is decent enough RT @user:,neutral,Amazon,2025-08-18 03:53:54,user_268,48,499,1604
tweet_996,excellent service Netflix! #amazing!!!,positive,Netflix,2025-08-28 07:32:20,user_115,62,149,4145
tweet_997,exceeded expectations Microsoft! 🔥,positive,Microsoft,2025-08-21 22:45:50,user_296,78,393,8843
tweet_998,perfect choice Climate Change! #hashtag,positive,Climate Change,2025-08-09 09:47:15,user_467,78,357,5299
tweet_999,Climate Change is reasonable option omg,neutral,Climate Change,2025-08-22 06:55:55,user_280,73,26,7060
tweet_1000,Apple is acceptable 💯,neutral,Apple,2025-08-09 14:24:11,user_483,85,375,79
tweet_1001,Amazon is a disgusting thoughts?,negative,Amazon,2025-08-18 20:00:56,user_206,93,38,8104
tweet_1002,excellent service ChatGPT! RT @user:,positive,ChatGPT,2025-08-28 10:20:34,user_252,78,352,6978
tweet_1003,ChatGPT is a complete failure 😍,negative,ChatGPT,2025-08-08 19:40:00,user_131,80,247,6252
tweet_1004,highly recommend Google! 🔥,positive,Google,2025-08-20 00:24:26,user_275,19,253,9526
tweet_1005,Apple is a complete failure lol,negative,Apple,2025-08-25 21:46:24,user_463,46,406,4502
tweet_1006,amazing product iPhone 15! 💯,positive,iPhone 15,2025-08-13 12:42:47,user_78,34,436,9580
tweet_1007,love this Microsoft! #love,positive,Microsoft,2025-08-30 10:01:00,user_436,13,49,6034
tweet_1008,ChatGPT is it's okay 😢,neutral,ChatGPT,2025-08-09 08:34:41,user_167,46,335,2789
tweet_1009,Netflix is a useless 👎,negative,Netflix,2025-08-25 01:41:53,user_493,66,80,2816
tweet_1010,iPhone 15 is a avoid this @mention,negative,iPhone 15,2025-08-27 20:58:23,user_332,56,472,4527
tweet_1011,Climate Change is a pathetic RT @user:,negative,Climate Change,2025-08-28 11:27:08,user_469,34,123,1409
tweet_1012,Apple is a not worth it #hate,negative,Apple,2025-08-22 19:36:41,user_499,39,485,6177
tweet_1013,Climate Change is a pathetic #love,negative,Climate Change,2025-08-23 17:41:00,user_467,11,486,4609
tweet_1014,Amazon is a avoid this lol,negative,Amazon,2025-08-23 17:35:12,user_414,60,404,7029
tweet_1015,excellent service Google! 😍,positive,Google,2025-08-15 06:54:49,user_92,10,457,1272
tweet_1016,perfect choice iPhone 15! #hashtag,positive,iPhone 15,2025-08-07 07:08:36,user_236,61,367,2372
tweet_1017,Apple is acceptable via @user,neutral,Apple,2025-08-10 13:57:41,user_369,45,417,7195
tweet_1018,ChatGPT is a frustrating experience 👍,negative,ChatGPT,2025-08-11 22:11:38,user_435,24,308,3249
tweet_1019,Olympics 2024 is a horrible #hashtag,negative,Olympics 2024,2025-08-25 18:27:24,user_8,73,22,7153
tweet_1020,Olympics 2024 is a regret buying agree?,negative,Olympics 2024,2025-08-04 21:48:25,user_261,82,209,3596
tweet_1021,iPhone 15 is as expected check this out!,neutral,iPhone 15,2025-08-20 05:56:41,user_227,67,193,1185
tweet_1022,perfect choice Microsoft! 😢,positive,Microsoft,2025-08-12 02:42:49,user_239,2,448,5030
tweet_1023,Microsoft is as expected #trending,neutral,Microsoft,2025-08-15 07:09:23,user_496,8,361,8442
tweet_1024,Microsoft is decent enough 😢,neutral,Microsoft,2025-08-05 12:50:49,user_258,5,316,7504
tweet_1025,Tesla Model 3 is standard quality 🔥,neutral,Tesla Model 3,2025-08-02 12:14:19,user_149,46,79,9760
tweet_1026,love this Netflix! 👍,positive,Netflix,2025-08-17 21:07:25,user_352,65,149,9852
tweet_1027,Amazon is reasonable option check this out!,neutral,Amazon,2025-08-27 18:37:59,user_9,72,61,2955
tweet_1028,amazing product ChatGPT! 💯,positive,ChatGPT,2025-08-16 07:24:28,user_129,15,345,9243
tweet_1029,Netflix is a disgusting #hashtag,negative,Netflix,2025-08-11 13:44:57,user_19,34,132,4316
tweet_1030,Olympics 2024 is mixed feelings #hate,neutral,Olympics 2024,2025-08-03 13:38:12,user_315,53,473,9652
tweet_1031,Olympics 2024 is acceptable #amazing,neutral,Olympics 2024,2025-08-22 13:04:47,user_82,76,101,9596
tweet_1032,amazing product Amazon! #amazing,positive,Amazon,2025-08-31 03:18:35,user_73,90,365,4147
tweet_1033,brilliant ChatGPT! via @user,positive,ChatGPT,2025-08-30 05:27:08,user_196,30,95,7167
tweet_1034,iPhone 15 is not bad 👍,neutral,iPhone 15,2025-08-06 09:39:11,user_434,40,162,3802
tweet_1035,Google is average product 💯...,neutral,Google,2025-08-21 18:57:08,user_122,46,482,1618
tweet_1036,Tesla Model 3 is mixed feelings ,neutral,Tesla Model 3,2025-08-03 08:22:34,user_307,12,268,457
