Order_ID,Date,Customer_ID,Product,Category,Quantity,Unit_Price,Total_Sales,Total_Cost,Profit,Region,Sales_Channel,Customer_Segment
ORD_950608,2025-03-09,CUST_1008,Textbook,Books,1,108.22,108.22,70.42,37.8,West,Online,Premium
ORD_604283,2025-03-10,CUST_3209,Textbook,Books,4,84.25,337.0,235.08,101.92,South,Mobile App,Premium
ORD_490371,2025-03-10,CUST_2181,Smartphone,Electronics,1,739.12,739.12,547.94,191.18,South,In-Store,Premium
ORD_927607,2025-03-10,CUST_3813,Children Books,Books,3,12.56,37.68,26.26,11.42,East,In-Store,Premium
ORD_815759,2025-03-10,CUST_9520,Tools,Home & Garden,3,41.62,124.86,94.35,30.51,Central,In-Store,Budget
ORD_202972,2025-03-11,CUST_5107,Biography,Books,5,23.22,116.1,83.14,32.96,North,Online,Budget
ORD_385043,2025-03-11,CUST_3775,Biography,Books,8,22.18,177.44,138.2,39.24,Central,In-Store,Budget
ORD_272132,2025-03-11,CUST_6103,Jeans,Clothing,4,56.9,227.6,147.71,79.89,West,Mobile App,Premium
ORD_686310,2025-03-11,CUST_8195,Headphones,Electronics,1,116.26,116.26,88.88,27.38,Central,In-Store,Premium
ORD_709184,2025-03-11,CUST_2369,Comics,Books,4,7.69,30.76,21.7,9.06,West,Mobile App,Regular
ORD_408857,2025-03-11,CUST_2435,Non-Fiction,Books,1,14.9,14.9,10.73,4.17,West,Mobile App,Budget
ORD_272584,2025-03-11,CUST_6294,Non-Fiction,Books,6,22.66,135.96,89.46,46.5,North,Online,Budget
ORD_891952,2025-03-11,CUST_9835,Jacket,Clothing,4,127.66,510.64,326.93,183.71,South,Mobile App,Budget
ORD_549430,2025-03-11,CUST_8810,Laptop,Electronics,2,632.86,1265.72,800.92,464.8,West,Online,Regular
ORD_708992,2025-03-12,CUST_5774,Tennis Racket,Sports,1,67.28,67.28,51.25,16.03,West,Mobile App,Premium
ORD_416241,2025-03-12,CUST_2711,Tennis Racket,Sports,2,66.56,133.12,95.19,37.93,East,Online,Budget
ORD_940183,2025-03-12,CUST_8277,Children Books,Books,2,13.05,26.1,16.12,9.98,West,Mobile App,Regular
ORD_818534,2025-03-12,CUST_1276,Bicycle,Sports,1,402.2,402.2,247.7,154.5,South,In-Store,Regular
ORD_241087,2025-03-13,CUST_7963,Football,Sports,5,19.59,97.95,67.04,30.91,West,In-Store,Regular
ORD_170294,2025-03-13,CUST_5636,Football,Sports,7,24.85,173.95,104.78,69.17,North,In-Store,Regular
ORD_618970,2025-03-13,CUST_5252,Furniture,Home & Garden,2,336.68,673.36,488.9,184.46,East,Online,Premium
ORD_996107,2025-03-13,CUST_1247,Comics,Books,7,8.04,56.28,36.15,20.13,West,Mobile App,Regular
ORD_897214,2025-03-13,CUST_9819,Furniture,Home & Garden,1,269.18,269.18,176.18,93.0,South,Online,Premium
ORD_720556,2025-03-13,CUST_3762,Bedding,Home & Garden,1,93.45,93.45,59.27,34.18,Central,Mobile App,Premium
ORD_944559,2025-03-13,CUST_9057,Decor,Home & Garden,1,61.74,61.74,47.57,14.17,North,In-Store,Premium
ORD_692079,2025-03-14,CUST_3935,Camera,Electronics,1,362.1,362.1,234.09,128.01,Central,Mobile App,Budget
ORD_706012,2025-03-14,CUST_1121,Children Books,Books,3,10.56,31.68,20.51,11.17,West,In-Store,Budget
ORD_619400,2025-03-14,CUST_7769,Bedding,Home & Garden,3,75.53,226.59,150.2,76.39,East,In-Store,Budget
ORD_779172,2025-03-14,CUST_2924,Fiction,Books,2,12.32,24.64,19.38,5.26,West,Online,Regular
ORD_538838,2025-03-14,CUST_1209,Smartphone,Electronics,1,789.13,789.13,613.38,175.75,East,In-Store,Regular
ORD_295528,2025-03-15,CUST_4948,Plants,Home & Garden,3,14.82,44.46,27.67,16.79,West,Mobile App,Premium
ORD_769615,2025-03-15,CUST_5775,Bedding,Home & Garden,2,115.1,230.2,165.66,64.54,North,Online,Premium
ORD_361020,2025-03-15,CUST_8754,Biography,Books,3,18.49,55.47,42.49,12.98,South,In-Store,Premium
ORD_668025,2025-03-15,CUST_4328,Sportswear,Sports,3,37.21,111.63,88.29,23.34,West,Mobile App,Premium
ORD_515223,2025-03-16,CUST_8536,Jeans,Clothing,4,81.87,327.48,221.0,106.48,East,Mobile App,Premium
ORD_259644,2025-03-16,CUST_7457,Decor,Home & Garden,4,41.05,164.2,106.26,57.94,South,Mobile App,Premium
ORD_926952,2025-03-16,CUST_3417,Dress,Clothing,4,44.95,179.8,117.85,61.95,East,Mobile App,Premium
ORD_840329,2025-03-16,CUST_2297,Smartwatch,Electronics,1,282.82,282.82,178.79,104.03,West,In-Store,Budget
ORD_761249,2025-03-16,CUST_2749,Headphones,Electronics,3,101.74,305.22,212.83,92.39,West,Mobile App,Regular
ORD_343170,2025-03-16,CUST_8993,Furniture,Home & Garden,2,328.78,657.56,464.01,193.55,Central,Mobile App,Premium
ORD_590118,2025-03-16,CUST_9785,Tools,Home & Garden,3,30.15,90.45,65.94,24.51,Central,Mobile App,Premium
ORD_736415,2025-03-16,CUST_7363,Sneakers,Clothing,4,85.37,341.48,240.95,100.53,South,In-Store,Premium
ORD_578091,2025-03-17,CUST_5481,Dress,Clothing,6,55.19,331.14,245.46,85.68,North,In-Store,Premium
ORD_686411,2025-03-17,CUST_9154,Gym Equipment,Sports,1,178.49,178.49,141.65,36.84,East,Mobile App,Budget
ORD_313340,2025-03-17,CUST_9199,Jacket,Clothing,4,156.11,624.44,442.16,182.28,North,Online,Regular
ORD_784343,2025-03-17,CUST_4378,Textbook,Books,2,90.46,180.92,128.91,52.01,Central,Online,Premium
ORD_234631,2025-03-17,CUST_7490,Plants,Home & Garden,6,17.9,107.4,78.51,28.89,South,Online,Budget
ORD_524710,2025-03-18,CUST_8347,Smartphone,Electronics,2,753.42,1506.84,1126.64,380.2,East,Online,Budget
ORD_956588,2025-03-18,CUST_7985,Fiction,Books,5,19.1,95.5,61.78,33.72,South,In-Store,Premium
ORD_163918,2025-03-18,CUST_9883,Non-Fiction,Books,4,21.48,85.92,52.53,33.39,North,Mobile App,Regular
ORD_752944,2025-03-18,CUST_8803,Non-Fiction,Books,6,19.56,117.36,81.38,35.98,North,Online,Premium
ORD_450733,2025-03-18,CUST_5198,Plants,Home & Garden,4,20.87,83.48,65.08,18.4,Central,Online,Regular
ORD_972503,2025-03-18,CUST_1507,Children Books,Books,2,13.47,26.94,19.79,7.15,Central,Mobile App,Regular
ORD_326789,2025-03-18,CUST_3432,Furniture,Home & Garden,2,361.96,723.92,572.27,151.65,North,In-Store,Regular
ORD_280426,2025-03-18,CUST_4154,T-Shirt,Clothing,1,32.16,32.16,24.04,8.12,East,Online,Premium
ORD_596649,2025-03-18,CUST_9969,Tennis Racket,Sports,3,48.15,144.45,101.57,42.88,South,In-Store,Premium
ORD_263100,2025-03-18,CUST_6353,Jacket,Clothing,3,87.11,261.33,175.5,85.83,West,Mobile App,Premium
ORD_338532,2025-03-18,CUST_6560,Fiction,Books,4,16.8,67.2,45.38,21.82,West,In-Store,Regular
ORD_222104,2025-03-18,CUST_2747,Kitchen Appliances,Home & Garden,3,159.88,479.64,360.06,119.58,South,Mobile App,Budget
ORD_520821,2025-03-19,CUST_8776,Fiction,Books,5,13.74,68.7,53.68,15.02,East,Mobile App,Premium
ORD_305834,2025-03-19,CUST_8785,Tablet,Electronics,2,377.12,754.24,577.33,176.91,Central,Online,Regular
ORD_103466,2025-03-19,CUST_9848,Tennis Racket,Sports,1,70.58,70.58,54.44,16.14,South,Mobile App,Regular
ORD_539455,2025-03-19,CUST_4436,Non-Fiction,Books,1,22.85,22.85,17.66,5.19,West,In-Store,Regular
ORD_553976,2025-03-19,CUST_3887,Kitchen Appliances,Home & Garden,3,144.9,434.7,283.4,151.3,East,Mobile App,Regular
ORD_899229,2025-03-19,CUST_7982,Decor,Home & Garden,3,74.3,222.9,177.69,45.21,North,In-Store,Regular
ORD_178069,2025-03-19,CUST_5780,Football,Sports,6,18.56,111.36,80.04,31.32,West,Mobile App,Regular
ORD_330906,2025-03-20,CUST_7163,Camera,Electronics,1,445.46,445.46,290.91,154.55,South,Mobile App,Premium
ORD_187796,2025-03-20,CUST_7923,Furniture,Home & Garden,1,329.24,329.24,212.03,117.21,Central,Online,Budget
ORD_931765,2025-03-20,CUST_3207,Gym Equipment,Sports,1,207.68,207.68,154.9,52.78,North,In-Store,Regular
ORD_660925,2025-03-21,CUST_7096,Smartphone,Electronics,1,689.09,689.09,476.72,212.37,North,In-Store,Regular
ORD_547470,2025-03-21,CUST_9270,Sportswear,Sports,8,46.86,374.88,292.2,82.68,Central,Mobile App,Regular
ORD_526209,2025-03-21,CUST_8112,Hoodie,Clothing,8,49.66,397.28,285.56,111.72,Central,Online,Regular
ORD_599249,2025-03-21,CUST_7938,Football,Sports,8,23.59,188.72,147.87,40.85,West,Mobile App,Regular
ORD_874969,2025-03-21,CUST_3146,Dress,Clothing,3,48.14,144.42,90.79,53.63,East,Mobile App,Regular
ORD_792051,2025-03-21,CUST_1222,Furniture,Home & Garden,2,337.98,675.96,510.32,165.64,South,Online,Premium
ORD_333903,2025-03-21,CUST_4793,Bedding,Home & Garden,4,71.13,284.52,192.55,91.97,Central,In-Store,Budget
ORD_991187,2025-03-21,CUST_2144,Running Shoes,Sports,4,94.43,377.72,239.35,138.37,North,In-Store,Budget
ORD_960623,2025-03-21,CUST_5656,Jacket,Clothing,2,147.1,294.2,219.43,74.77,East,In-Store,Budget
ORD_568208,2025-03-22,CUST_6155,Comics,Books,6,8.86,53.16,32.7,20.46,Central,In-Store,Budget
ORD_570777,2025-03-22,CUST_4774,Running Shoes,Sports,4,118.82,475.28,339.29,135.99,Central,In-Store,Premium
ORD_990379,2025-03-22,CUST_1441,Non-Fiction,Books,6,16.15,96.9,72.85,24.05,South,Online,Premium
ORD_368545,2025-03-22,CUST_1115,Children Books,Books,4,17.05,68.2,46.95,21.25,East,Online,Budget
ORD_195407,2025-03-22,CUST_6522,Football,Sports,3,25.43,76.29,60.65,15.64,West,Mobile App,Regular
ORD_494329,2025-03-23,CUST_8539,Jacket,Clothing,2,99.36,198.72,145.17,53.55,West,Mobile App,Budget
ORD_106833,2025-03-23,CUST_8988,Sportswear,Sports,2,38.95,77.9,54.07,23.83,South,In-Store,Budget
ORD_749750,2025-03-23,CUST_3196,Headphones,Electronics,2,72.12,144.24,110.54,33.7,West,Mobile App,Premium
ORD_801904,2025-03-23,CUST_3973,Sneakers,Clothing,2,106.67,213.34,166.27,47.07,East,In-Store,Premium
ORD_125312,2025-03-24,CUST_7082,Furniture,Home & Garden,1,255.88,255.88,170.62,85.26,Central,In-Store,Regular
ORD_390863,2025-03-24,CUST_7054,Camera,Electronics,1,598.0,598.0,414.36,183.64,North,In-Store,Regular
ORD_648129,2025-03-24,CUST_1430,Tools,Home & Garden,4,37.18,148.72,96.81,51.91,South,In-Store,Budget
ORD_827691,2025-03-24,CUST_5678,Tablet,Electronics,2,356.24,712.48,444.96,267.52,South,In-Store,Premium
ORD_570211,2025-03-24,CUST_7109,Camera,Electronics,2,383.39,766.78,541.91,224.87,South,Mobile App,Premium
ORD_586534,2025-03-24,CUST_3281,Tablet,Electronics,1,325.75,325.75,245.73,80.02,North,Mobile App,Regular
ORD_146008,2025-03-24,CUST_7729,Camera,Electronics,1,335.25,335.25,228.8,106.45,South,Online,Regular
ORD_367292,2025-03-24,CUST_9159,Smartwatch,Electronics,2,327.5,655.0,482.81,172.19,East,Mobile App,Regular
ORD_989552,2025-03-25,CUST_9812,Bicycle,Sports,2,405.74,811.48,605.44,206.04,Central,Online,Premium
ORD_791499,2025-03-25,CUST_7261,Running Shoes,Sports,1,76.74,76.74,52.78,23.96,West,Mobile App,Premium
ORD_193821,2025-03-25,CUST_8560,Laptop,Electronics,1,1007.38,1007.38,736.26,271.12,Central,Online,Premium
ORD_922563,2025-03-25,CUST_6188,Plants,Home & Garden,4,19.24,76.96,50.11,26.85,North,Online,Premium
ORD_520944,2025-03-25,CUST_6904,Children Books,Books,1,15.5,15.5,10.13,5.37,South,In-Store,Regular
ORD_617602,2025-03-25,CUST_8113,Tennis Racket,Sports,1,67.15,67.15,40.8,26.35,North,Mobile App,Premium
ORD_556633,2025-03-25,CUST_6935,Kitchen Appliances,Home & Garden,3,161.18,483.54,325.71,157.83,West,Mobile App,Budget
ORD_580155,2025-03-26,CUST_2706,Textbook,Books,1,114.7,114.7,78.72,35.98,West,Mobile App,Premium
ORD_707307,2025-03-26,CUST_2917,Plants,Home & Garden,7,28.28,197.96,124.88,73.08,North,In-Store,Premium
ORD_112116,2025-03-26,CUST_7618,Kitchen Appliances,Home & Garden,3,169.25,507.75,387.06,120.69,North,Mobile App,Budget
ORD_575744,2025-03-26,CUST_2190,Gym Equipment,Sports,2,145.0,290.0,197.67,92.33,West,Mobile App,Budget
ORD_950948,2025-03-26,CUST_9463,Smartphone,Electronics,1,570.16,570.16,378.75,191.41,South,Mobile App,Regular
ORD_123089,2025-03-26,CUST_4412,Sneakers,Clothing,2,88.5,177.0,130.55,46.45,South,Mobile App,Budget
ORD_856805,2025-03-26,CUST_5395,Decor,Home & Garden,4,43.44,173.76,137.17,36.59,West,Mobile App,Regular
ORD_171603,2025-03-27,CUST_8205,Sportswear,Sports,6,43.12,258.72,187.9,70.82,South,In-Store,Regular
ORD_630077,2025-03-27,CUST_6578,Fiction,Books,4,16.42,65.68,51.36,14.32,West,Online,Budget
ORD_492047,2025-03-27,CUST_5234,Football,Sports,4,26.97,107.88,67.86,40.02,South,Online,Regular
ORD_953908,2025-03-27,CUST_6509,Biography,Books,5,14.54,72.7,53.87,18.83,South,Mobile App,Premium
ORD_378517,2025-03-27,CUST_4910,Sportswear,Sports,4,48.8,195.2,143.34,51.86,East,In-Store,Premium
ORD_686434,2025-03-28,CUST_7684,Smartwatch,Electronics,1,295.8,295.8,231.99,63.81,North,In-Store,Budget
ORD_638430,2025-03-28,CUST_9723,Camera,Electronics,2,322.24,644.48,443.11,201.37,West,Online,Premium
ORD_315803,2025-03-28,CUST_5093,T-Shirt,Clothing,7,19.07,133.49,83.85,49.64,West,Mobile App,Budget
ORD_603601,2025-03-28,CUST_8808,Running Shoes,Sports,3,82.0,246.0,168.94,77.06,Central,In-Store,Premium
ORD_898461,2025-03-28,CUST_4585,Hoodie,Clothing,6,55.97,335.82,205.71,130.11,North,In-Store,Premium
ORD_471704,2025-03-28,CUST_2575,Comics,Books,2,8.06,16.12,12.72,3.4,West,Online,Budget
ORD_719019,2025-03-28,CUST_2766,Comics,Books,7,10.18,71.26,50.96,20.3,North,Mobile App,Premium
ORD_241498,2025-03-29,CUST_3903,Kitchen Appliances,Home & Garden,3,232.91,698.73,513.9,184.83,North,Mobile App,Regular
ORD_201789,2025-03-29,CUST_4502,Furniture,Home & Garden,2,381.1,762.2,563.17,199.03,East,Mobile App,Regular
ORD_472892,2025-03-29,CUST_7426,Laptop,Electronics,1,592.9,592.9,459.26,133.64,West,Mobile App,Budget
ORD_119506,2025-03-29,CUST_1696,Laptop,Electronics,1,1043.9,1043.9,752.02,291.88,North,Online,Regular
ORD_493712,2025-03-29,CUST_1793,Hoodie,Clothing,4,41.36,165.44,112.92,52.52,Central,Online,Regular
ORD_936116,2025-03-29,CUST_9964,Fiction,Books,3,19.84,59.52,36.83,22.69,East,Online,Regular
ORD_183336,2025-03-29,CUST_6886,Gym Equipment,Sports,1,263.57,263.57,165.21,98.36,North,Mobile App,Regular
ORD_364802,2025-03-30,CUST_2180,Comics,Books,5,8.16,40.8,31.12,9.68,Central,Online,Regular
ORD_606641,2025-03-30,CUST_2230,T-Shirt,Clothing,5,28.18,140.9,88.17,52.73,East,In-Store,Premium
ORD_996608,2025-03-30,CUST_9294,Headphones,Electronics,4,132.68,530.72,372.29,158.43,East,In-Store,Regular
ORD_404272,2025-03-30,CUST_7223,Jacket,Clothing,1,140.16,140.16,110.91,29.25,North,Online,Regular
ORD_431628,2025-03-30,CUST_1908,Tools,Home & Garden,8,44.68,357.44,263.99,93.45,East,In-Store,Regular
ORD_381686,2025-03-31,CUST_7512,Running Shoes,Sports,3,76.3,228.9,140.11,88.79,South,In-Store,Premium
ORD_284452,2025-03-31,CUST_9876,Laptop,Electronics,1,1000.12,1000.12,770.59,229.53,East,Mobile App,Regular
ORD_947339,2025-03-31,CUST_6411,Tennis Racket,Sports,1,63.86,63.86,42.29,21.57,East,In-Store,Regular
ORD_678874,2025-03-31,CUST_7378,Biography,Books,6,18.26,109.56,84.37,25.19,North,Mobile App,Premium
ORD_387075,2025-03-31,CUST_3587,Headphones,Electronics,1,114.93,114.93,75.67,39.26,South,Mobile App,Budget
ORD_700766,2025-03-31,CUST_9135,Non-Fiction,Books,4,17.93,71.72,53.73,17.99,East,Mobile App,Premium
ORD_950071,2025-04-01,CUST_6371,Fiction,Books,4,15.59,62.36,43.85,18.51,North,Mobile App,Budget
ORD_738176,2025-04-01,CUST_7751,Fiction,Books,5,14.58,72.9,48.79,24.11,South,In-Store,Regular
ORD_819446,2025-04-01,CUST_1905,Comics,Books,6,11.57,69.42,45.5,23.92,North,Mobile App,Regular
ORD_702083,2025-04-01,CUST_4683,Bicycle,Sports,2,435.66,871.32,648.03,223.29,North,In-Store,Budget
ORD_429861,2025-04-01,CUST_1787,Running Shoes,Sports,4,116.84,467.36,281.21,186.15,North,Online,Regular
ORD_342606,2025-04-02,CUST_6461,Non-Fiction,Books,4,22.32,89.28,63.11,26.17,North,In-Store,Budget
ORD_262202,2025-04-02,CUST_6090,Jeans,Clothing,3,49.31,147.93,105.07,42.86,West,Online,Premium
ORD_988122,2025-04-02,CUST_9258,Decor,Home & Garden,2,49.23,98.46,67.17,31.29,Central,In-Store,Premium
ORD_164712,2025-04-02,CUST_3827,Comics,Books,1,8.29,8.29,5.87,2.42,Central,Online,Regular
ORD_404550,2025-04-02,CUST_2905,Running Shoes,Sports,4,74.04,296.16,216.77,79.39,South,Online,Premium
ORD_845412,2025-04-02,CUST_4972,Children Books,Books,5,11.72,58.6,46.7,11.9,West,Mobile App,Regular
ORD_791231,2025-04-02,CUST_4695,Jeans,Clothing,2,54.58,109.16,67.57,41.59,South,Online,Budget
ORD_198907,2025-04-02,CUST_4119,Bicycle,Sports,2,331.74,663.48,455.29,208.19,West,Online,Budget
ORD_754117,2025-04-02,CUST_6042,Tennis Racket,Sports,4,54.02,216.08,148.54,67.54,East,Online,Regular
ORD_356151,2025-04-03,CUST_6835,Camera,Electronics,2,598.81,1197.62,901.64,295.98,North,Online,Budget
ORD_635294,2025-04-03,CUST_6498,Bedding,Home & Garden,4,111.79,447.16,309.49,137.67,East,In-Store,Premium
ORD_966396,2025-04-03,CUST_3810,Camera,Electronics,2,337.32,674.64,441.3,233.34,West,In-Store,Budget
ORD_432270,2025-04-03,CUST_6136,Fiction,Books,6,12.59,75.54,56.06,19.48,South,Mobile App,Regular
ORD_306194,2025-04-04,CUST_3094,Running Shoes,Sports,4,95.75,383.0,235.44,147.56,West,Mobile App,Premium
ORD_567129,2025-04-04,CUST_9716,Tools,Home & Garden,6,33.58,201.48,156.73,44.75,East,Mobile App,Budget
ORD_997456,2025-04-04,CUST_7320,Textbook,Books,4,107.08,428.32,323.86,104.46,South,Online,Premium
ORD_725448,2025-04-04,CUST_6518,Non-Fiction,Books,5,23.07,115.35,73.85,41.5,Central,In-Store,Premium
ORD_147350,2025-04-04,CUST_9986,Tools,Home & Garden,6,29.75,178.5,142.18,36.32,Central,Online,Budget
ORD_607956,2025-04-04,CUST_3045,Dress,Clothing,2,34.57,69.14,41.62,27.52,West,In-Store,Budget
ORD_353056,2025-04-05,CUST_8855,Jacket,Clothing,4,121.28,485.12,357.87,127.25,North,Online,Regular
ORD_171736,2025-04-05,CUST_1197,Bedding,Home & Garden,2,113.2,226.4,150.51,75.89,East,In-Store,Premium
ORD_631291,2025-04-05,CUST_5550,Dress,Clothing,3,55.52,166.56,101.23,65.33,North,In-Store,Premium
ORD_936185,2025-04-05,CUST_3307,Plants,Home & Garden,5,23.11,115.55,80.15,35.4,South,Mobile App,Budget
ORD_356430,2025-04-05,CUST_1201,Smartphone,Electronics,1,842.68,842.68,566.95,275.73,North,Online,Regular
ORD_346269,2025-04-05,CUST_4271,Bedding,Home & Garden,2,91.69,183.38,142.04,41.34,West,Mobile App,Premium
ORD_694469,2025-04-05,CUST_4539,Running Shoes,Sports,4,137.17,548.68,398.4,150.28,North,Online,Premium
ORD_518316,2025-04-05,CUST_7955,Bicycle,Sports,1,590.33,590.33,355.81,234.52,North,In-Store,Premium
ORD_899840,2025-04-05,CUST_9955,Dress,Clothing,4,41.78,167.12,118.88,48.24,East,Mobile App,Regular
ORD_136786,2025-04-05,CUST_3694,Smartphone,Electronics,1,638.03,638.03,408.1,229.93,West,Online,Premium
ORD_863319,2025-04-05,CUST_4441,Furniture,Home & Garden,2,309.03,618.06,373.66,244.4,South,Mobile App,Premium
ORD_531060,2025-04-05,CUST_7550,Hoodie,Clothing,7,51.65,361.55,234.44,127.11,South,Mobile App,Budget
ORD_513578,2025-04-05,CUST_7840,Dress,Clothing,1,38.07,38.07,26.22,11.85,Central,Online,Budget
ORD_982882,2025-04-06,CUST_9126,Non-Fiction,Books,6,21.4,128.4,81.8,46.6,North,In-Store,Premium
ORD_316157,2025-04-06,CUST_3429,Tools,Home & Garden,3,43.18,129.54,80.34,49.2,South,In-Store,Premium
ORD_217580,2025-04-06,CUST_1609,Biography,Books,6,22.56,135.36,99.37,35.99,East,In-Store,Budget
ORD_693419,2025-04-06,CUST_1132,Tools,Home & Garden,7,36.49,255.43,203.0,52.43,East,Mobile App,Budget
ORD_886609,2025-04-06,CUST_4638,Decor,Home & Garden,3,40.11,120.33,73.5,46.83,West,Mobile App,Premium
ORD_324191,2025-04-07,CUST_1227,Furniture,Home & Garden,2,419.64,839.28,555.09,284.19,North,Online,Budget
ORD_653138,2025-04-07,CUST_9740,Headphones,Electronics,4,113.06,452.24,329.66,122.58,North,Online,Regular
ORD_947718,2025-04-07,CUST_8159,Running Shoes,Sports,4,90.88,363.52,236.95,126.57,West,Online,Premium
ORD_488212,2025-04-07,CUST_8066,Biography,Books,6,18.43,110.58,73.43,37.15,East,In-Store,Premium
ORD_992060,2025-04-07,CUST_6566,Furniture,Home & Garden,2,336.02,672.04,523.79,148.25,West,Mobile App,Regular
ORD_274798,2025-04-07,CUST_5732,Kitchen Appliances,Home & Garden,3,174.93,524.79,373.04,151.75,West,Online,Budget
ORD_299742,2025-04-07,CUST_6706,Laptop,Electronics,2,999.57,1999.14,1436.93,562.21,East,In-Store,Regular
ORD_155216,2025-04-07,CUST_6594,Decor,Home & Garden,4,61.3,245.2,175.32,69.88,East,Mobile App,Budget
ORD_480828,2025-04-08,CUST_1581,Decor,Home & Garden,4,63.46,253.84,193.43,60.41,South,Mobile App,Premium
ORD_821673,2025-04-08,CUST_9570,Gym Equipment,Sports,2,270.68,541.36,335.13,206.23,Central,Mobile App,Budget
ORD_964400,2025-04-08,CUST_3879,Bicycle,Sports,1,377.44,377.44,273.39,104.05,South,In-Store,Budget
ORD_517947,2025-04-08,CUST_7562,Textbook,Books,3,125.34,376.02,227.0,149.02,North,Online,Budget
ORD_971549,2025-04-09,CUST_9902,Bedding,Home & Garden,3,74.94,224.82,177.96,46.86,West,Mobile App,Regular
ORD_117393,2025-04-09,CUST_4941,Smartphone,Electronics,1,741.95,741.95,484.75,257.2,North,In-Store,Premium
ORD_624128,2025-04-09,CUST_7666,Laptop,Electronics,2,747.91,1495.82,1036.52,459.3,East,Mobile App,Regular
ORD_246708,2025-04-09,CUST_6624,Camera,Electronics,1,434.31,434.31,337.5,96.81,South,Mobile App,Premium
ORD_622924,2025-04-09,CUST_9703,Biography,Books,4,24.66,98.64,59.35,39.29,North,Mobile App,Budget
ORD_204411,2025-04-09,CUST_1752,Dress,Clothing,6,66.22,397.32,239.69,157.63,North,Mobile App,Regular
ORD_555844,2025-04-09,CUST_5989,Non-Fiction,Books,6,19.87,119.22,95.14,24.08,East,Mobile App,Regular
ORD_977646,2025-04-09,CUST_8757,Gym Equipment,Sports,2,168.65,337.3,203.36,133.94,South,In-Store,Regular
ORD_999601,2025-04-09,CUST_9243,Textbook,Books,4,106.17,424.68,323.17,101.51,South,In-Store,Premium
ORD_437062,2025-04-09,CUST_7753,Gym Equipment,Sports,2,218.05,436.1,340.66,95.44,South,Online,Premium
ORD_450061,2025-04-09,CUST_6035,Furniture,Home & Garden,1,368.87,368.87,225.82,143.05,South,Online,Premium
ORD_695772,2025-04-10,CUST_4643,Laptop,Electronics,2,811.49,1622.98,1194.68,428.3,West,Mobile App,Budget
ORD_461078,2025-04-10,CUST_9535,Dress,Clothing,1,45.72,45.72,34.42,11.3,South,Mobile App,Regular
ORD_234927,2025-04-10,CUST_2984,Gym Equipment,Sports,2,166.6,333.2,228.15,105.05,South,Mobile App,Premium
ORD_487390,2025-04-10,CUST_8089,T-Shirt,Clothing,2,25.37,50.74,34.04,16.7,East,In-Store,Budget
ORD_805225,2025-04-10,CUST_8802,Laptop,Electronics,1,764.19,764.19,513.12,251.07,South,Online,Budget
ORD_203919,2025-04-11,CUST_2119,Kitchen Appliances,Home & Garden,2,138.64,277.28,195.7,81.58,Central,Mobile App,Premium
ORD_414407,2025-04-11,CUST_1256,Kitchen Appliances,Home & Garden,1,216.17,216.17,163.4,52.77,North,Online,Regular
ORD_712592,2025-04-11,CUST_9253,Bicycle,Sports,1,352.85,352.85,257.88,94.97,West,Mobile App,Regular
ORD_615346,2025-04-11,CUST_1737,Fiction,Books,6,16.25,97.5,67.02,30.48,West,Online,Regular
ORD_337949,2025-04-11,CUST_4728,Headphones,Electronics,2,101.43,202.86,130.23,72.63,West,Mobile App,Budget
ORD_528379,2025-04-11,CUST_2343,Bicycle,Sports,1,491.08,491.08,338.11,152.97,North,Mobile App,Regular
ORD_354875,2025-04-11,CUST_3325,Camera,Electronics,2,389.17,778.34,508.18,270.16,East,In-Store,Premium
ORD_692801,2025-04-11,CUST_6412,Biography,Books,4,22.97,91.88,55.52,36.36,South,Online,Regular
ORD_403705,2025-04-12,CUST_3524,Non-Fiction,Books,6,23.62,141.72,106.43,35.29,South,Online,Budget
ORD_966935,2025-04-12,CUST_7635,Kitchen Appliances,Home & Garden,4,158.24,632.96,443.77,189.19,South,Mobile App,Premium
ORD_628027,2025-04-12,CUST_5380,Hoodie,Clothing,6,51.94,311.64,204.26,107.38,East,Mobile App,Regular
ORD_182034,2025-04-12,CUST_9469,Biography,Books,5,13.61,68.05,42.03,26.02,West,Mobile App,Budget
ORD_492367,2025-04-12,CUST_1169,Furniture,Home & Garden,1,280.64,280.64,189.57,91.07,South,Mobile App,Budget
ORD_394788,2025-04-13,CUST_8655,Non-Fiction,Books,5,16.22,81.1,52.98,28.12,West,Mobile App,Regular
ORD_156015,2025-04-13,CUST_6095,Non-Fiction,Books,5,26.44,132.2,105.64,26.56,East,Mobile App,Premium
ORD_668094,2025-04-13,CUST_1145,Football,Sports,1,26.17,26.17,17.27,8.9,West,Mobile App,Regular
ORD_216266,2025-04-13,CUST_1445,Jacket,Clothing,2,124.54,249.08,191.37,57.71,Central,Online,Regular
ORD_610622,2025-04-13,CUST_1256,Smartphone,Electronics,2,509.99,1019.98,613.46,406.52,South,Online,Premium
ORD_161404,2025-04-13,CUST_2564,Decor,Home & Garden,2,60.96,121.92,79.66,42.26,North,Mobile App,Premium
ORD_669868,2025-04-13,CUST_5269,Bicycle,Sports,1,568.61,568.61,415.53,153.08,North,Mobile App,Regular
ORD_585023,2025-04-14,CUST_6122,Tennis Racket,Sports,3,74.36,223.08,163.27,59.81,East,Mobile App,Budget
